"Greater Grand Crossing",20073,123
"Greater Grand Crossing",20074,109
"Greater Grand Crossing",20081,107
"Greater Grand Crossing",20082,110
"Greater Grand Crossing",20083,128
"Greater Grand Crossing",20084,106
"Greater Grand Crossing",20091,114
"Greater Grand Crossing",20092,57
"Greater Grand Crossing",20093,95
"Greater Grand Crossing",20094,111
"Greater Grand Crossing",20101,79
"Greater Grand Crossing",20102,99
"Greater Grand Crossing",20103,80
"Greater Grand Crossing",20104,64
"Greater Grand Crossing",20111,75
"Greater Grand Crossing",20112,72
"Greater Grand Crossing",20113,72
"Greater Grand Crossing",20114,78
"Greater Grand Crossing",20121,78
"Greater Grand Crossing",20122,93
"Greater Grand Crossing",20123,94
"Greater Grand Crossing",20124,76
"Hegewisch             ",20051,9
"Hegewisch             ",20052,10
"Hegewisch             ",20053,6
"Hegewisch             ",20054,6
"Hegewisch             ",20061,9
"Hegewisch             ",20062,10
"Hegewisch             ",20063,15
"Hegewisch             ",20064,19
"Hegewisch             ",20071,7
"Hegewisch             ",20072,7
"Hegewisch             ",20073,10
"Hegewisch             ",20074,12
