CA_name,YYYYQ_DOC,Mort_Amt
West Town             ,20102,400800.0
West Town             ,20103,395100.0
West Town             ,20104,393350.0
West Town             ,20111,395000.0
West Town             ,20112,387430.0
West Town             ,20113,386000.0
West Town             ,20114,392000.0
West Town             ,20121,384250.0
West Town             ,20122,390000.0
West Town             ,20123,387500.0
West Town             ,20124,375000.0
Woodlawn              ,20051,103500.0
Woodlawn              ,20052,135587.5
Woodlawn              ,20053,156000.0
Woodlawn              ,20054,119575.0
Woodlawn              ,20061,138500.0
Woodlawn              ,20062,148500.0
Woodlawn              ,20063,127000.0
Woodlawn              ,20064,152500.0
Woodlawn              ,20071,181520.0
Woodlawn              ,20072,146000.0
Woodlawn              ,20073,175000.0
Woodlawn              ,20074,211800.0
Woodlawn              ,20081,204000.0
Woodlawn              ,20082,200964.4
Woodlawn              ,20083,235000.0
Woodlawn              ,20084,175000.0
Woodlawn              ,20091,121411.0
Woodlawn              ,20092,238000.0
Woodlawn              ,20093,183000.0
Woodlawn              ,20094,350000.0
Woodlawn              ,20101,111000.0
Woodlawn              ,20102,239601.5
Woodlawn              ,20103,204975.5
Woodlawn              ,20104,137000.0
Woodlawn              ,20111,165690.0
Woodlawn              ,20112,139500.0
Woodlawn              ,20113,158300.0
Woodlawn              ,20114,137425.0
Woodlawn              ,20121,211302.5
Woodlawn              ,20122,108983.0
Woodlawn              ,20123,179858.0
Woodlawn              ,20124,163588.5
